case_id,quantity,value,unit,window,statistic,qa_status
grid-t10-a10,exchange_phase_lag,117.263851505336,deg,final_three_cycles,phase,pass
grid-t10-a10,initial_fill_fraction,0.5,dimensionless,final_three_cycles,input,pass
grid-t10-a10,level_difference_amplitude,0.743375073334673,m,final_three_cycles,harmonic_amplitude,pass
grid-t10-a10,moment_quadrature_fraction,0.413801810058626,dimensionless,final_three_cycles,derived,pass
grid-t10-a10,roll_moment_amplitude,9052328.84177427,N.m,final_three_cycles,harmonic_amplitude,pass
grid-t10-a10,roll_moment_in_phase_with_angle,8240941.38757357,N.m,final_three_cycles,component,pass
grid-t10-a10,roll_moment_in_quadrature,-3745870.0599721,N.m,final_three_cycles,component,pass
grid-t10-a2p5,added_roll_damping_B44,37357665.1267815,N.m.s/rad,final_three_cycles,derived,pass
grid-t10-a2p5,amplification_vs_quasi_static,0.709978333435176,dimensionless,final_three_cycles,derived,pass
grid-t10-a2p5,conduit_area,6.8,m2,final_three_cycles,input,pass
grid-t10-a2p5,equivalent_damping_ratio,0.257798553352865,dimensionless,final_three_cycles,derived,pass
grid-t10-a2p5,exchange_phase_lag,144.859028268845,deg,final_three_cycles,phase,pass
grid-t10-a2p5,initial_fill_fraction,0.5,dimensionless,final_three_cycles,input,pass
grid-t10-a2p5,level_difference_amplitude,0.309688199471046,m,final_three_cycles,harmonic_amplitude,pass
grid-t10-a2p5,moment_quadrature_fraction,0.693079915969771,dimensionless,final_three_cycles,derived,pass
grid-t10-a2p5,roll_moment_amplitude,1477725.11772007,N.m,final_three_cycles,harmonic_amplitude,pass
grid-t10-a2p5,roll_moment_in_phase_with_angle,1065234.04607177,N.m,final_three_cycles,component,pass
grid-t10-a2p5,roll_moment_in_quadrature,-1024181.60041585,N.m,final_three_cycles,component,pass
grid-t13-a10,added_roll_damping_B44,72855838.6382982,N.m.s/rad,final_three_cycles,derived,pass
grid-t13-a10,amplification_vs_quasi_static,0.620325052465356,dimensionless,final_three_cycles,derived,pass
grid-t13-a10,conduit_area,6.8,m2,final_three_cycles,input,pass
grid-t13-a10,equivalent_damping_ratio,0.681534284750687,dimensionless,final_three_cycles,derived,pass
grid-t13-a10,exchange_phase_lag,98.0431639117357,deg,final_three_cycles,phase,pass
grid-t13-a10,initial_fill_fraction,0.5,dimensionless,final_three_cycles,input,pass
grid-t13-a10,level_difference_amplitude,1.07718314921752,m,final_three_cycles,harmonic_amplitude,pass
grid-t13-a10,moment_quadrature_fraction,0.611859259967376,dimensionless,final_three_cycles,derived,pass
grid-t13-a10,roll_moment_amplitude,10044462.6509097,N.m,final_three_cycles,harmonic_amplitude,pass
grid-t13-a10,roll_moment_in_phase_with_angle,7944835.00312054,N.m,final_three_cycles,component,pass
grid-t13-a10,roll_moment_in_quadrature,-6145797.48435559,N.m,final_three_cycles,component,pass
grid-t13-a2p5,added_roll_damping_B44,138508257.920594,N.m.s/rad,final_three_cycles,derived,pass
grid-t13-a2p5,amplification_vs_quasi_static,1.20549223653254,dimensionless,final_three_cycles,derived,pass
grid-t13-a2p5,conduit_area,6.8,m2,final_three_cycles,input,pass
grid-t13-a2p5,equivalent_damping_ratio,0.436541531457381,dimensionless,final_three_cycles,derived,pass
grid-t13-a2p5,exchange_phase_lag,102.440951710203,deg,final_three_cycles,phase,pass
grid-t13-a2p5,initial_fill_fraction,0.5,dimensionless,final_three_cycles,input,pass
grid-t13-a2p5,level_difference_amplitude,0.525828328312181,m,final_three_cycles,harmonic_amplitude,pass
grid-t13-a2p5,moment_quadrature_fraction,0.882776542399622,dimensionless,final_three_cycles,derived,pass
grid-t13-a2p5,roll_moment_amplitude,3308862.91572468,N.m,final_three_cycles,harmonic_amplitude,pass
grid-t13-a2p5,roll_moment_in_phase_with_angle,1554481.03490706,N.m,final_three_cycles,component,pass
grid-t13-a2p5,roll_moment_in_quadrature,-2920986.56401776,N.m,final_three_cycles,component,pass
grid-t16-a10,added_roll_damping_B44,112488774.604114,N.m.s/rad,final_three_cycles,derived,pass
grid-t16-a10,amplification_vs_quasi_static,0.776611217559383,dimensionless,final_three_cycles,derived,pass
grid-t16-a10,conduit_area,6.8,m2,final_three_cycles,input,pass
grid-t16-a10,equivalent_damping_ratio,0.704523115448212,dimensionless,final_three_cycles,derived,pass
grid-t16-a10,exchange_phase_lag,80.9899922021448,deg,final_three_cycles,phase,pass
grid-t16-a10,initial_fill_fraction,0.5,dimensionless,final_three_cycles,input,pass
grid-t16-a10,level_difference_amplitude,1.34857122684883,m,final_three_cycles,harmonic_amplitude,pass
grid-t16-a10,moment_quadrature_fraction,0.634013367883011,dimensionless,final_three_cycles,derived,pass
grid-t16-a10,roll_moment_amplitude,12160404.5788342,N.m,final_three_cycles,harmonic_amplitude,pass
grid-t16-a10,roll_moment_in_phase_with_angle,9403909.44062055,N.m,final_three_cycles,component,pass
grid-t16-a10,roll_moment_in_quadrature,-7709859.06184663,N.m,final_three_cycles,component,pass
grid-t16-a2p5,added_roll_damping_B44,202151990.279816,N.m.s/rad,final_three_cycles,derived,pass
grid-t16-a2p5,amplification_vs_quasi_static,1.4834349684085,dimensionless,final_three_cycles,derived,pass
grid-t16-a2p5,conduit_area,6.8,m2,final_three_cycles,input,pass
grid-t16-a2p5,equivalent_damping_ratio,0.305809635774734,dimensionless,final_three_cycles,derived,pass
grid-t16-a2p5,exchange_phase_lag,69.9328524636578,deg,final_three_cycles,phase,pass
grid-t16-a2p5,initial_fill_fraction,0.5,dimensionless,final_three_cycles,input,pass
grid-t16-a2p5,level_difference_amplitude,0.647065245182955,m,final_three_cycles,harmonic_amplitude,pass
grid-t16-a2p5,moment_quadrature_fraction,0.724779318353575,dimensionless,final_three_cycles,derived,pass
grid-t16-a2p5,roll_moment_amplitude,4779137.1207741,N.m,final_three_cycles,harmonic_amplitude,pass
grid-t16-a2p5,roll_moment_in_phase_with_angle,3292735.09339848,N.m,final_three_cycles,component,pass
grid-t16-a2p5,roll_moment_in_quadrature,-3463819.74471292,N.m,final_three_cycles,component,pass
grid-t20-a10,added_roll_damping_B44,152238336.831138,N.m.s/rad,final_three_cycles,derived,pass
grid-t20-a10,amplification_vs_quasi_static,0.931927957220933,dimensionless,final_three_cycles,derived,pass
grid-t20-a10,conduit_area,6.8,m2,final_three_cycles,input,pass
grid-t20-a10,equivalent_damping_ratio,0.668836714249361,dimensionless,final_three_cycles,derived,pass
grid-t20-a10,exchange_phase_lag,62.9921998232795,deg,final_three_cycles,phase,pass
grid-t20-a10,initial_fill_fraction,0.5,dimensionless,final_three_cycles,input,pass
grid-t20-a10,level_difference_amplitude,1.6182759148828,m,final_three_cycles,harmonic_amplitude,pass
grid-t20-a10,moment_quadrature_fraction,0.571312795410288,dimensionless,final_three_cycles,derived,pass
grid-t20-a10,roll_moment_amplitude,14610911.8359009,N.m,final_three_cycles,harmonic_amplitude,pass
grid-t20-a10,roll_moment_in_phase_with_angle,11991648.8920646,N.m,final_three_cycles,component,pass
grid-t20-a10,roll_moment_in_quadrature,-8347400.88446179,N.m,final_three_cycles,component,pass
grid-t20-a2p5,added_roll_damping_B44,174632238.875267,N.m.s/rad,final_three_cycles,derived,pass
grid-t20-a2p5,amplification_vs_quasi_static,1.53931344604726,dimensionless,final_three_cycles,derived,pass
grid-t20-a2p5,conduit_area,6.8,m2,final_three_cycles,input,pass
grid-t20-a2p5,equivalent_damping_ratio,0.269008279371508,dimensionless,final_three_cycles,derived,pass
grid-t20-a2p5,exchange_phase_lag,38.2770652728916,deg,final_three_cycles,phase,pass
grid-t20-a2p5,initial_fill_fraction,0.5,dimensionless,final_three_cycles,input,pass
grid-t20-a2p5,level_difference_amplitude,0.671439094798056,m,final_three_cycles,harmonic_amplitude,pass
grid-t20-a2p5,moment_quadrature_fraction,0.436625402289465,dimensionless,final_three_cycles,derived,pass
grid-t20-a2p5,roll_moment_amplitude,5482550.89659716,N.m,final_three_cycles,harmonic_amplitude,pass
grid-t20-a2p5,roll_moment_in_phase_with_angle,4932340.76253734,N.m,final_three_cycles,component,pass
grid-t20-a2p5,roll_moment_in_quadrature,-2393820.9907992,N.m,final_three_cycles,component,pass
grid-t23-a10,added_roll_damping_B44,167631692.668267,N.m.s/rad,final_three_cycles,derived,pass
grid-t23-a10,amplification_vs_quasi_static,1.01320923041816,dimensionless,final_three_cycles,derived,pass
grid-t23-a10,conduit_area,6.8,m2,final_three_cycles,input,pass
grid-t23-a10,equivalent_damping_ratio,0.625334251832476,dimensionless,final_three_cycles,derived,pass
grid-t23-a10,exchange_phase_lag,51.7835575492603,deg,final_three_cycles,phase,pass
grid-t23-a10,initial_fill_fraction,0.5,dimensionless,final_three_cycles,input,pass
grid-t23-a10,level_difference_amplitude,1.75941936457427,m,final_three_cycles,harmonic_amplitude,pass
grid-t23-a10,moment_quadrature_fraction,0.500106608593298,dimensionless,final_three_cycles,derived,pass
grid-t23-a10,roll_moment_amplitude,15981698.6273825,N.m,final_three_cycles,harmonic_amplitude,pass
grid-t23-a10,roll_moment_in_phase_with_angle,13839573.185563,N.m,final_three_cycles,component,pass
grid-t23-a10,roll_moment_in_quadrature,-7992553.10010041,N.m,final_three_cycles,component,pass
grid-t23-a2p5,added_roll_damping_B44,123161967.941082,N.m.s/rad,final_three_cycles,derived,pass
grid-t23-a2p5,amplification_vs_quasi_static,1.43813739085908,dimensionless,final_three_cycles,derived,pass
grid-t23-a2p5,conduit_area,6.8,m2,final_three_cycles,input,pass
grid-t23-a2p5,equivalent_damping_ratio,0.216260122281124,dimensionless,final_three_cycles,derived,pass
grid-t23-a2p5,exchange_phase_lag,23.7117393259191,deg,final_three_cycles,phase,pass
grid-t23-a2p5,initial_fill_fraction,0.5,dimensionless,final_three_cycles,input,pass
grid-t23-a2p5,level_difference_amplitude,0.627306719364559,m,final_three_cycles,harmonic_amplitude,pass
grid-t23-a2p5,moment_quadrature_fraction,0.273547410861451,dimensionless,final_three_cycles,derived,pass
grid-t23-a2p5,roll_moment_amplitude,5366775.39175498,N.m,final_three_cycles,harmonic_amplitude,pass
grid-t23-a2p5,roll_moment_in_phase_with_angle,5162078.63971075,N.m,final_three_cycles,component,pass
grid-t23-a2p5,roll_moment_in_quadrature,-1468067.51308952,N.m,final_three_cycles,component,pass
grid-t23-a5,added_roll_damping_B44,166069266.792767,N.m.s/rad,final_three_cycles,derived,pass
grid-t23-a5,amplification_vs_quasi_static,1.26891933372771,dimensionless,final_three_cycles,derived,pass
grid-t23-a5,conduit_area,6.8,m2,final_three_cycles,input,pass
grid-t23-a5,equivalent_damping_ratio,0.388752386006194,dimensionless,final_three_cycles,derived,pass
grid-t23-a5,exchange_phase_lag,38.2923990554954,deg,final_three_cycles,phase,pass
grid-t23-a5,initial_fill_fraction,0.5,dimensionless,final_three_cycles,input,pass
grid-t23-a5,level_difference_amplitude,1.10593607017902,m,final_three_cycles,harmonic_amplitude,pass
grid-t23-a5,moment_quadrature_fraction,0.412141370766575,dimensionless,final_three_cycles,derived,pass
grid-t23-a5,roll_moment_amplitude,9605997.32329967,N.m,final_three_cycles,harmonic_amplitude,pass
grid-t23-a5,roll_moment_in_phase_with_angle,8752215.41721454,N.m,final_three_cycles,component,pass
grid-t23-a5,roll_moment_in_quadrature,-3959028.90440478,N.m,final_three_cycles,component,pass
grid-t26-a10,added_roll_damping_B44,169602847.107623,N.m.s/rad,final_three_cycles,derived,pass
grid-t26-a10,amplification_vs_quasi_static,1.06681314585813,dimensionless,final_three_cycles,derived,pass
grid-t26-a10,conduit_area,6.8,m2,final_three_cycles,input,pass
grid-t26-a10,equivalent_damping_ratio,0.567642326466467,dimensionless,final_three_cycles,derived,pass
grid-t26-a10,exchange_phase_lag,41.8802621310803,deg,final_three_cycles,phase,pass
grid-t26-a10,initial_fill_fraction,0.5,dimensionless,final_three_cycles,input,pass
grid-t26-a10,level_difference_amplitude,1.85250158689389,m,final_three_cycles,harmonic_amplitude,pass
grid-t26-a10,moment_quadrature_fraction,0.421725567825569,dimensionless,final_three_cycles,derived,pass
grid-t26-a10,roll_moment_amplitude,16962391.9710874,N.m,final_three_cycles,harmonic_amplitude,pass
grid-t26-a10,roll_moment_in_phase_with_angle,15380199.7904492,N.m,final_three_cycles,component,pass
grid-t26-a10,roll_moment_in_quadrature,-7153474.38568668,N.m,final_three_cycles,component,pass
grid-t26-a2p5,added_roll_damping_B44,87967683.3375238,N.m.s/rad,final_three_cycles,derived,pass
grid-t26-a2p5,amplification_vs_quasi_static,1.3453947734647,dimensionless,final_three_cycles,derived,pass
grid-t26-a2p5,conduit_area,6.8,m2,final_three_cycles,input,pass
grid-t26-a2p5,equivalent_damping_ratio,0.176127474322438,dimensionless,final_three_cycles,derived,pass
grid-t26-a2p5,exchange_phase_lag,15.5468072748183,deg,final_three_cycles,phase,pass
grid-t26-a2p5,initial_fill_fraction,0.5,dimensionless,final_three_cycles,input,pass
grid-t26-a2p5,level_difference_amplitude,0.586852957830551,m,final_three_cycles,harmonic_amplitude,pass
grid-t26-a2p5,moment_quadrature_fraction,0.179502224129114,dimensionless,final_three_cycles,derived,pass
grid-t26-a2p5,roll_moment_amplitude,5167461.11634522,N.m,final_three_cycles,harmonic_amplitude,pass
grid-t26-a2p5,roll_moment_in_phase_with_angle,5083528.97775435,N.m,final_three_cycles,component,pass
grid-t26-a2p5,roll_moment_in_quadrature,-927570.763484679,N.m,final_three_cycles,component,pass
grid-t40-a10,added_roll_damping_B44,120043611.478034,N.m.s/rad,final_three_cycles,derived,pass
grid-t40-a10,amplification_vs_quasi_static,1.09936054332573,dimensionless,final_three_cycles,derived,pass
grid-t40-a10,conduit_area,6.8,m2,final_three_cycles,input,pass
grid-t40-a10,equivalent_damping_ratio,0.373971145407073,dimensionless,final_three_cycles,derived,pass
grid-t40-a10,exchange_phase_lag,17.0616543955377,deg,final_three_cycles,phase,pass
grid-t40-a10,initial_fill_fraction,0.5,dimensionless,final_three_cycles,input,pass
grid-t40-a10,level_difference_amplitude,1.90901954947439,m,final_three_cycles,harmonic_amplitude,pass
grid-t40-a10,moment_quadrature_fraction,0.183100080602586,dimensionless,final_three_cycles,derived,pass
grid-t40-a10,roll_moment_amplitude,17974125.168583,N.m,final_three_cycles,harmonic_amplitude,pass
grid-t40-a10,roll_moment_in_phase_with_angle,17670259.6148608,N.m,final_three_cycles,component,pass
grid-t40-a10,roll_moment_in_quadrature,-3291063.76712852,N.m,final_three_cycles,component,pass
grid-t40-a2p5,added_roll_damping_B44,37463035.4157205,N.m.s/rad,final_three_cycles,derived,pass
grid-t40-a2p5,amplification_vs_quasi_static,1.13936226412357,dimensionless,final_three_cycles,derived,pass
grid-t40-a2p5,conduit_area,6.8,m2,final_three_cycles,input,pass
grid-t40-a2p5,equivalent_damping_ratio,0.100068576407568,dimensionless,final_three_cycles,derived,pass
grid-t40-a2p5,exchange_phase_lag,4.69479448110615,deg,final_three_cycles,phase,pass
grid-t40-a2p5,initial_fill_fraction,0.5,dimensionless,final_three_cycles,input,pass
grid-t40-a2p5,level_difference_amplitude,0.496982839482523,m,final_three_cycles,harmonic_amplitude,pass
grid-t40-a2p5,moment_quadrature_fraction,0.0553801113159818,dimensionless,final_three_cycles,derived,pass
grid-t40-a2p5,roll_moment_amplitude,4636458.65956368,N.m,final_three_cycles,harmonic_amplitude,pass
grid-t40-a2p5,roll_moment_in_phase_with_angle,4629343.2906989,N.m,final_three_cycles,component,pass
grid-t40-a2p5,roll_moment_in_quadrature,-256767.596678584,N.m,final_three_cycles,component,pass
twin-conduit-a13p5,conduit_area,13.5,m2,full_run,geometry_input,cycle_converged
twin-conduit-a13p5,exchange_cycle_change,0.3409,percent,final_two_cycles,cycle_to_cycle_change,cycle_converged
twin-conduit-a13p5,exchange_volume_amplitude,34.5993,m3,final_cycle,harmonic_half_range,cycle_converged
twin-conduit-a13p5,exchange_volume_peak_to_peak,69.1986,m3,final_cycle,peak_to_peak,cycle_converged
twin-conduit-a13p5,observed_max_courant,0.23759881,dimensionless,full_run,qa_metric,cycle_converged
twin-conduit-a13p5,simulated_cycles,11.997,dimensionless,full_run,qa_metric,cycle_converged
twin-conduit-a3p4,conduit_area,3.4,m2,full_run,geometry_input,cycle_converged
twin-conduit-a3p4,exchange_cycle_change,0.9157,percent,final_two_cycles,cycle_to_cycle_change,cycle_converged
twin-conduit-a3p4,exchange_volume_amplitude,7.9046,m3,final_cycle,harmonic_half_range,cycle_converged
twin-conduit-a3p4,exchange_volume_peak_to_peak,15.8092,m3,final_cycle,peak_to_peak,cycle_converged
twin-conduit-a3p4,observed_max_courant,0.25021349,dimensionless,full_run,qa_metric,cycle_converged
twin-conduit-a3p4,simulated_cycles,11.997,dimensionless,full_run,qa_metric,cycle_converged
twin-conduit-a6p8,conduit_area,6.8,m2,full_run,geometry_input,cycle_converged
twin-conduit-a6p8,exchange_cycle_change,1.4868,percent,final_two_cycles,cycle_to_cycle_change,cycle_converged
twin-conduit-a6p8,exchange_volume_amplitude,16.297,m3,final_cycle,harmonic_half_range,cycle_converged
twin-conduit-a6p8,exchange_volume_peak_to_peak,32.5941,m3,final_cycle,peak_to_peak,cycle_converged
twin-conduit-a6p8,observed_max_courant,0.33392834,dimensionless,full_run,qa_metric,cycle_converged
twin-conduit-a6p8,simulated_cycles,11.005,dimensionless,full_run,qa_metric,cycle_converged
